hum,suhu,jarak,beda,status
87.20,25.80,16.59,0.31,banjir
86.80,25.80,16.59,0.00,banjir
86.40,25.80,16.61,0.02,banjir
86.30,25.80,16.61,0.00,banjir
86.00,25.80,16.59,-0.02,banjir
85.90,25.80,16.35,-0.24,banjir
85.90,25.80,17.25,0.90,surut
85.70,25.80,16.92,-0.34,banjir
85.60,25.80,17.24,0.32,banjir
85.70,25.80,17.24,0.00,banjir
85.60,25.80,16.29,-0.95,banjir
86.00,25.80,17.24,0.95,surut
86.20,25.80,17.56,0.32,banjir
86.30,25.80,17.24,-0.32,banjir
86.20,25.80,17.24,0.00,banjir
86.20,25.80,16.29,-0.95,banjir
86.40,25.80,17.24,0.95,surut
86.70,25.80,16.29,-0.95,banjir
86.70,25.80,17.24,0.95,surut
86.70,25.90,17.24,0.00,banjir
86.30,25.90,17.24,0.00,banjir
86.20,25.90,16.29,-0.95,banjir
86.30,25.90,16.59,0.31,banjir
86.60,25.90,16.92,0.32,banjir
86.80,25.90,17.24,0.32,banjir
87.30,25.90,16.61,-0.63,banjir
87.70,25.90,17.87,1.26,surut
88.00,25.90,15.64,-2.23,banjir
88.00,25.90,15.96,0.32,banjir
87.70,25.90,16.59,0.63,surut
87.10,25.90,17.56,0.97,surut
86.70,25.90,15.96,-1.60,banjir
86.60,25.90,15.66,-0.31,banjir
86.50,26.00,16.59,0.93,surut
86.40,25.90,16.61,0.02,banjir
86.30,25.90,16.61,0.00,banjir
86.50,25.90,16.59,-0.02,banjir
86.50,25.90,17.24,0.65,surut
86.30,26.00,19.16,1.92,surut
86.30,26.00,16.93,-2.23,banjir
86.10,26.00,18.51,1.58,surut
85.80,26.00,18.19,-0.32,banjir
85.50,26.00,19.47,1.27,surut
85.10,26.00,19.47,0.00,banjir
84.60,26.00,21.39,1.92,surut
84.20,26.00,20.76,-0.63,banjir
84.20,26.00,19.16,-1.60,banjir
84.50,26.00,18.51,-0.65,banjir
84.40,26.00,18.51,0.00,banjir
84.60,26.00,17.88,-0.63,banjir
84.50,26.00,16.92,-0.97,banjir
84.50,26.00,15.96,-0.95,banjir
84.70,26.00,15.96,0.00,banjir
84.70,26.00,15.96,0.00,banjir
84.50,26.00,16.29,0.32,banjir
84.30,26.00,16.34,0.05,banjir
84.20,26.00,16.29,-0.05,banjir
84.30,26.00,15.30,-0.99,banjir
84.40,26.00,15.64,0.34,banjir
84.60,26.00,15.64,0.00,banjir
85.00,26.00,15.96,0.32,banjir
85.40,26.00,14.94,-1.02,banjir
85.50,26.00,15.96,1.02,surut
85.40,26.00,14.96,-1.00,banjir
85.60,26.00,15.64,0.68,surut
85.70,26.00,14.60,-1.04,banjir
85.60,26.00,14.60,0.00,banjir
85.50,26.00,14.25,-0.36,banjir
85.60,26.00,15.96,1.72,surut
86.00,26.00,16.27,0.31,banjir
86.00,26.00,17.56,1.29,surut
85.90,26.00,16.27,-1.29,banjir
85.70,26.00,14.96,-1.31,banjir
85.50,26.00,15.30,0.34,banjir
85.50,26.00,15.96,0.66,surut
85.40,26.00,14.94,-1.02,banjir
85.40,26.00,14.94,0.00,banjir
85.50,26.00,14.94,0.00,banjir
85.60,26.00,15.30,0.36,banjir
85.90,26.00,14.94,-0.36,banjir
86.30,26.10,15.30,0.36,banjir
86.50,26.10,14.96,-0.34,banjir
86.80,26.10,14.96,0.00,banjir
86.90,26.10,14.96,0.00,banjir
87.00,26.10,15.30,0.34,banjir
86.90,26.10,15.96,0.66,surut
86.70,26.10,16.29,0.32,banjir
86.70,26.10,16.29,0.00,banjir
86.80,26.10,16.27,-0.02,banjir
86.60,26.10,16.29,0.02,banjir
86.60,26.10,15.96,-0.32,banjir
86.40,26.10,15.96,0.00,banjir
86.20,26.10,16.29,0.32,banjir
85.90,26.10,16.32,0.03,banjir
85.70,26.10,15.96,-0.36,banjir
85.60,26.10,15.64,-0.32,banjir
85.40,26.10,15.64,0.00,banjir
85.40,26.10,15.64,0.00,banjir
85.50,26.10,15.64,0.00,banjir
85.40,26.10,15.64,0.00,banjir
85.20,26.10,14.94,-0.70,banjir
85.00,26.10,15.64,0.70,surut
85.00,26.10,15.30,-0.34,banjir
85.20,26.10,16.59,1.29,surut
85.20,26.10,14.96,-1.63,banjir
85.20,26.10,15.96,1.00,surut
85.20,26.20,16.92,0.95,surut
85.00,26.20,17.88,0.97,surut
84.80,26.20,18.51,0.63,surut
84.60,26.20,16.92,-1.60,banjir
84.50,26.20,20.11,3.20,surut
84.40,26.20,16.59,-3.52,banjir
84.10,26.20,16.29,-0.31,banjir
84.00,26.20,16.29,0.00,banjir
84.10,26.20,16.59,0.31,banjir
84.10,26.20,16.61,0.02,banjir
84.10,26.20,16.59,-0.02,banjir
84.00,26.20,16.92,0.32,banjir
84.00,26.20,16.59,-0.32,banjir
83.90,26.20,16.61,0.02,banjir
83.90,26.20,16.59,-0.02,banjir
83.80,26.20,16.93,0.34,banjir
83.80,26.20,16.92,-0.02,banjir
83.50,26.20,16.92,0.00,banjir
83.60,26.20,16.92,0.00,banjir
83.70,26.20,16.92,0.00,banjir
83.60,26.20,16.59,-0.32,banjir
83.40,26.20,16.92,0.32,banjir
83.30,26.20,16.92,0.00,banjir
83.10,26.20,16.59,-0.32,banjir
82.90,26.20,17.88,1.29,surut
82.90,26.20,18.51,0.63,surut
82.90,26.20,18.19,-0.32,banjir
83.10,26.20,19.14,0.95,surut
83.20,26.20,16.59,-2.55,banjir
83.20,26.20,16.61,0.02,banjir
83.40,26.20,16.59,-0.02,banjir
83.60,26.30,16.59,0.00,banjir
83.60,26.30,16.59,0.00,banjir
83.50,26.30,16.59,0.00,banjir
83.40,26.30,16.61,0.02,banjir
83.30,26.30,16.92,0.31,banjir
83.20,26.30,16.59,-0.32,banjir
83.20,26.30,16.61,0.02,banjir
83.20,26.30,16.29,-0.32,banjir
83.10,26.30,16.29,0.00,banjir
83.10,26.30,16.27,-0.02,banjir
83.10,26.30,17.24,0.97,surut
83.10,26.30,17.24,0.00,banjir
82.90,26.30,17.24,0.00,banjir
82.90,26.30,17.24,0.00,banjir
82.90,26.30,17.24,0.00,banjir
82.90,26.30,17.24,0.00,banjir
82.80,26.30,17.24,0.00,banjir
82.70,26.30,17.24,0.00,banjir
82.70,26.30,16.92,-0.32,banjir
82.70,26.30,16.27,-0.65,banjir
82.60,26.30,15.96,-0.31,banjir
82.80,26.40,15.96,0.00,banjir
82.80,26.40,15.30,-0.66,banjir
82.90,26.40,15.96,0.66,surut
82.80,26.40,14.60,-1.36,banjir
82.70,26.40,12.85,-1.75,banjir
82.60,26.40,12.17,-0.68,banjir
82.60,26.40,13.57,1.39,surut
82.70,26.40,12.51,-1.05,banjir
82.90,26.40,12.15,-0.36,banjir
83.20,26.40,12.51,0.36,banjir
83.50,26.40,12.51,0.00,banjir
83.80,26.40,11.46,-1.05,banjir
83.90,26.40,12.85,1.39,surut
84.30,26.40,10.76,-2.09,banjir
84.50,26.40,10.76,0.00,banjir
84.80,26.40,10.76,0.00,banjir
84.80,26.50,11.46,0.70,surut
84.70,26.50,10.06,-1.39,banjir
84.50,26.50,9.72,0.34,banjir
84.50,26.50,10.42,0.70,surut
84.50,26.50,10.06,-0.36,banjir
84.50,26.50,8.67,1.39,surut
84.40,26.50,9.03,0.36,banjir
84.20,26.50,9.72,0.70,surut
84.10,26.50,10.42,0.70,surut
84.10,26.50,10.76,0.34,banjir
84.00,26.50,9.72,1.04,surut
83.90,26.50,9.71,0.02,banjir
83.90,26.50,10.06,0.36,banjir
83.70,26.50,10.08,0.02,banjir
83.60,26.50,10.06,-0.02,banjir
83.50,26.50,10.08,0.02,banjir
83.20,26.50,10.42,0.34,banjir
82.90,26.50,10.42,0.00,banjir
82.50,26.50,10.76,0.34,banjir
82.30,26.50,9.37,1.39,surut
82.30,26.50,9.37,0.00,banjir
82.20,26.50,8.01,1.36,surut
82.20,26.50,6.72,1.29,surut
82.50,26.50,7.36,0.65,surut
82.40,26.50,6.72,0.65,surut
30.60,26.50,6.72,6.72,surut
30.70,26.50,6.72,0.00,banjir
30.70,26.50,6.72,0.00,banjir
30.70,26.50,6.72,0.00,banjir
30.70,26.50,6.72,0.00,banjir
30.70,26.50,6.72,0.00,banjir
30.60,26.50,6.72,0.00,banjir
30.60,26.50,6.72,0.00,banjir
30.40,26.50,6.72,0.00,banjir
30.50,26.50,7.04,0.32,banjir
30.50,26.50,7.36,0.32,banjir
30.70,26.50,6.72,0.65,surut
30.70,26.50,7.04,0.32,banjir
30.80,26.50,7.38,0.34,banjir
30.80,26.50,7.04,0.34,banjir
30.80,26.50,7.04,0.00,banjir
30.90,26.50,7.04,0.00,banjir
31.10,26.50,7.04,0.00,banjir
31.40,26.50,7.04,0.00,banjir
31.50,26.50,7.04,0.00,banjir
31.70,26.50,7.36,0.32,banjir
31.70,26.50,7.04,0.32,banjir
31.80,26.50,6.72,0.32,banjir
31.90,26.50,7.04,0.32,banjir
31.80,26.50,8.02,0.99,surut
31.70,26.50,8.02,0.00,banjir
31.50,26.50,7.68,0.34,banjir
31.40,26.50,6.73,0.95,surut
31.20,26.50,7.68,0.95,surut
31.10,26.50,7.68,0.00,banjir
31.00,26.50,7.70,0.02,banjir
31.10,26.50,7.68,0.02,banjir
31.30,26.50,8.01,0.32,banjir
31.70,26.50,8.01,0.00,banjir
31.80,26.50,10.42,2.41,surut
31.90,26.50,7.68,2.74,surut
32.00,26.50,7.68,0.00,banjir
32.20,26.50,9.03,1.34,surut
32.30,26.50,8.02,1.00,surut
32.50,26.50,8.02,0.00,banjir
32.50,26.50,9.03,1.00,surut
32.70,26.50,8.01,1.02,surut
32.60,26.50,7.68,0.32,banjir
32.50,26.60,9.37,1.68,surut
32.20,26.50,7.68,1.68,surut
32.20,26.50,7.68,0.00,banjir
32.10,26.60,8.01,0.32,banjir
31.90,26.50,7.36,0.65,surut
31.70,26.40,7.70,0.34,banjir
31.60,26.40,7.70,0.00,banjir
31.60,26.40,7.68,0.02,banjir
31.80,26.40,7.68,0.00,banjir
31.90,26.40,7.70,0.02,banjir
32.10,26.40,8.01,0.31,banjir
32.20,26.40,8.65,0.65,surut
32.20,26.40,8.65,0.00,banjir
32.30,26.40,8.67,0.02,banjir
32.30,26.40,7.68,0.99,surut
32.30,26.40,7.05,0.63,surut
32.20,26.40,8.33,1.28,surut
32.00,26.40,10.76,2.43,surut
31.80,26.40,10.06,0.70,surut
31.70,26.40,8.33,1.73,surut
31.50,26.40,7.04,1.29,surut
31.40,26.40,8.02,0.99,surut
31.50,26.40,8.33,0.31,banjir
31.50,26.40,8.33,0.00,banjir
31.50,26.40,8.33,0.00,banjir
31.30,26.40,8.33,0.00,banjir
31.20,26.40,8.33,0.00,banjir
31.10,26.40,8.33,0.00,banjir
31.10,26.40,8.33,0.00,banjir
31.20,26.40,8.33,0.00,banjir
31.50,26.40,8.33,0.00,banjir
31.70,26.40,8.33,0.00,banjir
32.30,26.40,8.35,0.02,banjir
32.90,26.40,8.65,0.31,banjir
33.00,26.40,10.42,1.77,surut
32.90,26.40,8.01,2.41,surut
32.90,26.40,9.03,1.02,surut
32.90,26.40,9.03,0.00,banjir
32.80,26.40,7.68,1.34,surut
32.80,26.40,8.65,0.97,surut
32.80,26.40,8.67,0.02,banjir
32.70,26.40,8.65,0.02,banjir
32.90,26.40,8.67,0.02,banjir
33.20,26.40,8.33,0.34,banjir
33.30,26.40,8.33,0.00,banjir
33.20,26.40,8.33,0.00,banjir
33.00,26.40,8.33,0.00,banjir
32.70,26.40,8.35,0.02,banjir
32.40,26.40,8.67,0.32,banjir
32.10,26.40,8.33,0.34,banjir
31.80,26.40,8.35,0.02,banjir
31.60,26.40,8.33,0.02,banjir
31.60,26.40,8.33,0.00,banjir
31.70,26.40,8.33,0.00,banjir
31.70,26.40,10.42,2.09,surut
31.60,26.40,10.08,0.30,banjir
31.60,26.40,10.42,0.34,banjir
32.00,26.50,9.72,0.70,surut
32.20,26.50,9.72,0.00,banjir
32.40,26.50,9.72,0.00,banjir
32.80,26.50,10.06,0.34,banjir
33.10,26.50,10.06,0.00,banjir
33.10,26.50,8.33,1.73,surut
33.20,26.50,8.67,0.34,banjir
33.30,26.50,9.03,0.36,banjir
33.40,26.50,8.67,0.36,banjir
33.40,26.50,9.03,0.36,banjir
33.30,26.50,9.72,0.70,surut
33.10,26.50,9.38,0.34,banjir
32.90,26.50,9.37,0.02,banjir
32.80,26.50,9.38,0.02,banjir
32.70,26.50,9.37,0.02,banjir
32.80,26.50,10.06,0.70,surut
32.80,26.50,9.37,0.70,surut
32.90,26.50,9.72,0.36,banjir
32.90,26.50,10.78,1.05,surut
32.90,26.50,10.42,0.30,banjir
33.00,26.50,10.06,0.30,banjir
33.20,26.50,10.42,0.36,banjir
33.10,26.50,10.06,0.30,banjir
33.10,26.50,10.78,0.71,surut
33.20,26.50,9.72,1.05,surut
33.20,26.50,9.72,0.00,banjir
33.20,26.50,9.72,0.00,banjir
33.20,26.50,11.12,1.39,surut
33.00,26.50,10.42,0.70,surut
32.90,26.50,9.72,0.70,surut
32.90,26.50,11.12,1.39,surut
33.10,26.50,10.06,1.00,surut
33.10,26.50,11.12,1.05,surut
33.10,26.50,11.12,0.00,banjir
32.90,26.50,11.12,0.00,banjir
32.70,26.50,10.06,1.00,surut
32.50,26.50,11.12,1.05,surut
32.50,26.50,10.76,0.30,banjir
32.40,26.50,10.78,0.02,banjir
32.50,26.50,11.12,0.34,banjir
32.40,26.50,11.48,0.36,banjir
32.40,26.50,10.78,0.70,surut
32.30,26.50,10.76,0.00,banjir
32.10,26.50,10.76,0.00,banjir
32.00,26.50,11.12,0.36,banjir
31.80,26.50,9.72,1.39,surut
31.50,26.50,11.46,1.73,surut
31.50,26.50,10.78,0.60,surut
31.50,26.50,11.12,0.34,banjir
31.50,26.60,11.12,0.00,banjir
31.60,26.60,10.78,0.30,banjir
31.70,26.60,11.12,0.34,banjir
31.70,26.60,11.12,0.00,banjir
31.70,26.60,11.12,0.00,banjir
31.90,26.60,10.42,0.70,surut
32.00,26.60,10.42,0.00,banjir
32.00,26.60,10.42,0.00,banjir
32.00,26.60,10.42,0.00,banjir
32.10,26.60,10.78,0.36,banjir
32.20,26.60,10.42,0.30,banjir
32.20,26.60,10.42,0.00,banjir
32.10,26.60,10.42,0.00,banjir
32.00,26.60,10.42,0.00,banjir
32.20,26.60,10.42,0.00,banjir
32.50,26.60,10.76,0.34,banjir
32.60,26.60,10.78,0.02,banjir
32.60,26.60,11.48,0.70,surut
32.60,26.60,10.42,1.00,surut
32.70,26.60,10.42,0.00,banjir
32.60,26.60,10.06,0.30,banjir
32.60,26.60,9.72,0.34,banjir
32.60,26.60,10.78,1.05,surut
32.60,26.70,11.12,0.34,banjir
32.50,26.60,10.76,0.30,banjir
32.40,26.60,11.12,0.36,banjir
32.30,26.60,9.72,1.39,surut
32.30,26.60,9.72,0.00,banjir
32.50,26.60,11.48,1.75,surut
32.70,26.60,9.72,1.75,surut
32.90,26.60,9.72,0.00,banjir
33.00,26.60,10.42,0.70,surut
32.90,26.60,10.76,0.34,banjir
32.90,26.70,10.76,0.00,banjir
33.00,26.70,9.72,1.04,surut
33.10,26.70,9.72,0.00,banjir
32.80,26.70,10.42,0.70,surut
32.60,26.70,10.78,0.36,banjir
32.40,26.70,10.42,0.30,banjir
32.30,26.70,10.42,0.00,banjir
32.20,26.60,10.76,0.34,banjir
32.00,26.60,11.12,0.36,banjir
31.80,26.60,9.72,1.39,surut
31.90,26.60,10.78,1.05,surut
32.10,26.60,12.17,1.39,surut
32.10,26.60,12.17,0.00,banjir
32.00,26.60,12.17,0.00,banjir
31.90,26.60,11.81,0.30,banjir
32.00,26.70,11.81,0.00,banjir
32.00,26.70,11.81,0.00,banjir
32.10,26.70,11.81,0.00,banjir
32.40,26.70,11.81,0.00,banjir
32.70,26.70,11.81,0.00,banjir
32.90,26.70,11.81,0.00,banjir
33.10,26.70,11.81,0.00,banjir
33.30,26.70,11.12,0.70,surut
33.20,26.70,10.42,0.70,surut
33.30,26.70,11.81,1.39,surut
33.40,26.70,12.17,0.36,banjir
33.40,26.70,13.57,1.39,surut
33.50,26.70,13.55,0.00,banjir
33.50,26.70,13.55,0.00,banjir
33.30,26.70,13.55,0.00,banjir
33.20,26.70,13.57,0.02,banjir
33.10,26.70,13.57,0.00,banjir
33.00,26.70,13.57,0.00,banjir
32.60,26.70,13.55,0.00,banjir
32.30,26.70,11.81,1.70,surut
32.20,26.70,11.48,0.30,banjir
32.40,26.70,11.81,0.34,banjir
32.60,26.70,11.81,0.00,banjir
32.60,26.70,11.12,0.70,surut
32.80,26.70,11.81,0.70,surut
32.80,26.70,12.17,0.36,banjir
32.80,26.70,12.15,0.00,banjir
32.90,26.70,12.87,0.71,surut
33.00,26.70,12.51,0.30,banjir
33.10,26.70,12.15,0.30,banjir
33.10,26.70,12.51,0.36,banjir
33.00,26.80,12.17,0.30,banjir
32.90,26.70,12.51,0.34,banjir
32.80,26.70,12.17,0.30,banjir
32.50,26.70,12.15,0.00,banjir
32.30,26.70,12.17,0.02,banjir
32.00,26.70,11.46,0.70,surut
31.80,26.70,12.15,0.70,surut
31.50,26.70,12.15,0.00,banjir
31.40,26.70,12.51,0.36,banjir
31.30,26.70,12.51,0.00,banjir
31.40,26.70,13.21,0.70,surut
31.50,26.70,12.17,1.00,surut
31.60,26.70,12.17,0.00,banjir
31.90,26.80,12.85,0.68,surut
32.00,26.90,12.87,0.02,banjir
32.20,26.80,12.17,0.70,surut
32.40,26.80,12.51,0.34,banjir
32.50,26.80,12.87,0.36,banjir
32.60,26.80,11.81,1.00,surut
32.60,26.80,13.57,1.75,surut
32.50,26.80,12.51,1.00,surut
32.50,26.80,13.57,1.05,surut
32.30,26.80,14.25,0.68,surut
32.00,26.80,14.25,0.00,banjir
31.80,26.80,14.60,0.36,banjir
31.70,26.80,14.60,0.00,banjir
31.70,26.80,14.25,0.30,banjir
31.60,26.80,15.30,1.05,surut
31.70,26.80,14.60,0.70,surut
31.80,26.80,17.56,2.96,surut
31.90,26.80,13.55,4.00,surut
32.10,26.80,12.51,1.00,surut
32.20,26.80,12.85,0.34,banjir
32.20,26.80,14.25,1.39,surut
32.30,26.80,13.91,0.30,banjir
32.40,26.80,14.25,0.34,banjir
32.40,26.80,13.57,0.60,surut
32.50,26.80,13.91,0.34,banjir
32.50,26.80,13.91,0.00,banjir
32.60,26.80,13.57,0.30,banjir
32.70,26.80,13.57,0.00,banjir
32.60,26.80,13.91,0.34,banjir
32.70,26.80,13.91,0.00,banjir
32.80,26.80,13.57,0.30,banjir
32.90,26.80,13.91,0.34,banjir
33.10,26.80,13.91,0.00,banjir
33.10,26.80,13.21,0.70,surut
33.20,26.80,12.87,0.30,banjir
33.10,26.80,13.91,1.04,surut
32.80,26.80,13.57,0.30,banjir
32.50,26.80,14.94,1.38,surut
32.30,26.80,13.91,1.00,surut
32.10,26.80,13.91,0.00,banjir
31.80,26.80,14.94,1.04,surut
31.50,26.80,15.30,0.36,banjir
31.40,26.80,14.26,1.00,surut
31.40,26.90,13.91,0.30,banjir
31.40,26.80,15.30,1.39,surut
31.40,26.80,15.30,0.00,banjir
31.30,26.80,15.64,0.34,banjir
31.30,26.80,13.91,1.70,surut
31.40,26.80,15.96,2.06,surut
31.50,26.80,13.91,2.00,surut
31.60,26.80,14.25,0.34,banjir
31.60,26.80,15.64,1.39,surut
31.50,26.80,15.66,0.02,banjir
31.40,26.80,15.64,0.00,banjir
31.70,26.80,15.64,0.00,banjir
32.10,26.80,15.64,0.00,banjir
32.20,26.80,15.64,0.00,banjir
32.20,26.80,14.26,1.30,surut
32.30,26.80,13.91,0.30,banjir
32.40,26.90,14.26,0.36,banjir
32.50,26.90,15.32,1.05,surut
32.60,26.90,14.94,0.30,banjir
32.70,26.90,15.66,0.71,surut
32.60,26.90,15.66,0.00,banjir
32.40,26.90,15.66,0.00,banjir
32.00,26.90,15.64,0.00,banjir
31.80,26.90,15.64,0.00,banjir
31.60,26.90,15.64,0.00,banjir
31.40,26.90,15.64,0.00,banjir
31.30,26.90,16.92,1.28,surut
31.40,26.90,16.59,0.30,banjir
31.60,27.00,15.30,1.20,surut
31.60,26.90,16.29,0.99,surut
31.60,26.90,16.92,0.63,surut
31.60,26.90,16.61,0.30,banjir
31.50,26.90,16.61,0.00,banjir
31.60,26.90,16.59,0.00,banjir
31.80,26.90,16.61,0.02,banjir
31.90,26.90,16.61,0.00,banjir
32.00,26.90,16.61,0.00,banjir
32.00,26.80,16.61,0.00,banjir
32.10,26.80,16.61,0.00,banjir
32.30,26.90,16.61,0.00,banjir
32.30,26.90,16.59,0.00,banjir
32.10,26.90,16.61,0.02,banjir
32.00,26.90,16.61,0.00,banjir
32.20,26.90,16.61,0.00,banjir
32.20,26.90,16.61,0.00,banjir
32.30,26.90,16.29,0.30,banjir
32.40,26.90,16.61,0.32,banjir
32.60,26.90,17.90,1.29,surut
32.90,26.90,17.25,0.60,surut
32.90,26.90,16.92,0.30,banjir
33.00,26.90,17.24,0.32,banjir
33.20,26.90,17.25,0.02,banjir
33.40,26.90,21.39,4.13,surut
33.40,26.90,19.47,1.90,surut
33.50,26.90,19.79,0.32,banjir
33.40,26.90,21.06,1.27,surut
33.40,26.90,19.16,1.90,surut
33.40,26.90,17.87,1.20,surut
33.40,26.90,19.16,1.29,surut
33.30,26.90,17.56,1.60,surut
33.50,26.90,17.56,0.00,banjir
33.50,26.90,17.88,0.32,banjir
33.50,26.90,17.56,0.30,banjir
33.30,26.90,16.61,0.90,surut
33.10,26.90,16.61,0.00,banjir
32.90,26.90,16.61,0.00,banjir
32.90,26.90,16.59,0.00,banjir
32.80,26.90,16.61,0.02,banjir
32.60,26.90,16.61,0.00,banjir
32.60,26.90,16.61,0.00,banjir
32.60,26.90,16.61,0.00,banjir
32.50,26.90,17.87,1.26,surut
32.20,26.90,17.88,0.02,banjir
31.90,26.90,17.56,0.30,banjir
31.80,26.90,17.56,0.00,banjir
31.90,26.90,17.56,0.00,banjir
32.10,26.90,17.56,0.00,banjir
32.20,26.90,17.56,0.00,banjir
32.20,26.90,17.56,0.00,banjir
32.50,26.90,16.92,0.60,surut
32.50,26.90,18.51,1.60,surut
32.40,26.90,18.84,0.32,banjir
32.50,26.90,16.29,2.50,surut
32.40,26.90,16.61,0.32,banjir
32.30,27.00,18.84,2.23,surut
32.20,26.90,17.56,1.20,surut
32.10,26.90,17.56,0.00,banjir
32.00,26.90,17.24,0.30,banjir
32.00,26.90,16.61,0.60,surut
32.00,26.90,17.56,0.95,surut
32.00,26.90,17.56,0.00,banjir
32.00,26.90,16.29,1.20,surut
32.00,26.90,16.61,0.32,banjir
32.00,26.90,16.61,0.00,banjir
32.00,26.90,16.61,0.00,banjir
32.10,26.90,16.61,0.00,banjir
32.10,26.90,16.59,0.00,banjir
32.00,26.90,16.59,0.00,banjir
32.00,26.90,17.56,0.97,surut
32.00,26.90,17.56,0.00,banjir
32.00,26.90,17.56,0.00,banjir
32.00,26.90,16.29,1.20,surut
32.00,26.90,17.56,1.28,surut
32.10,26.90,17.56,0.00,banjir
32.00,26.90,17.56,0.00,banjir
32.00,26.90,16.27,1.20,surut
32.00,26.90,18.19,1.92,surut
32.10,26.90,17.24,0.90,surut
32.30,26.90,17.24,0.00,banjir
32.30,26.90,17.24,0.00,banjir
32.10,26.90,16.29,0.90,surut
32.20,26.90,16.92,0.63,surut
32.30,27.00,16.29,0.60,surut
32.40,26.90,16.92,0.63,surut
32.40,26.90,17.56,0.65,surut
32.40,26.90,17.92,0.36,banjir
32.50,26.90,17.87,0.00,banjir
32.50,26.90,17.88,0.02,banjir
32.60,26.90,17.56,0.30,banjir
32.60,26.90,17.92,0.36,banjir
32.90,26.90,17.90,0.00,banjir
32.90,26.90,17.88,0.00,banjir
32.80,26.90,17.88,0.00,banjir
32.80,26.90,17.88,0.00,banjir
32.90,26.90,17.24,0.60,surut
33.00,26.90,16.61,0.60,surut
33.00,27.00,17.24,0.63,surut
33.00,26.90,18.51,1.27,surut
33.00,26.90,18.51,0.00,banjir
32.90,26.90,18.19,0.30,banjir
32.90,26.90,18.21,0.02,banjir
32.70,26.90,17.88,0.30,banjir
32.50,26.90,17.87,0.00,banjir
32.30,26.90,17.87,0.00,banjir
32.20,26.90,17.87,0.00,banjir
32.00,26.90,17.88,0.02,banjir
31.90,26.90,17.87,0.00,banjir
31.80,26.90,17.88,0.02,banjir
31.80,26.90,17.87,0.00,banjir
31.60,26.90,17.87,0.00,banjir
31.60,26.90,17.56,0.30,banjir
31.60,26.90,17.88,0.32,banjir
31.70,26.90,17.88,0.00,banjir
31.70,26.90,17.88,0.00,banjir
31.70,26.90,17.88,0.00,banjir
31.60,26.90,17.88,0.00,banjir
31.40,26.90,17.56,0.30,banjir
31.40,26.90,17.88,0.32,banjir
31.30,26.90,17.88,0.00,banjir
31.30,26.90,17.87,0.00,banjir
31.30,26.90,17.88,0.02,banjir
31.30,26.90,17.56,0.30,banjir
31.30,26.90,17.88,0.32,banjir
31.30,26.90,17.56,0.30,banjir
31.20,26.90,17.56,0.00,banjir
31.20,26.90,17.56,0.00,banjir
31.40,26.90,17.56,0.00,banjir
31.40,26.90,17.56,0.00,banjir
31.70,26.90,17.56,0.00,banjir
31.80,26.90,17.56,0.00,banjir
31.80,26.90,18.84,1.27,surut
31.80,26.90,17.56,1.20,surut
31.70,26.90,17.56,0.00,banjir
31.60,26.90,17.56,0.00,banjir
31.80,26.90,17.56,0.00,banjir
32.00,26.90,17.56,0.00,banjir
32.20,26.90,17.56,0.00,banjir
32.30,26.90,17.56,0.00,banjir
32.30,26.90,18.84,1.27,surut
32.10,26.90,18.19,0.60,surut
32.00,26.90,17.88,0.30,banjir
31.80,26.90,17.24,0.60,surut
31.70,26.90,17.56,0.32,banjir
31.50,26.90,17.88,0.32,banjir
31.50,26.90,18.51,0.63,surut
31.40,26.90,18.19,0.30,banjir
31.30,26.90,18.51,0.32,banjir
31.20,26.90,17.88,0.60,surut
31.10,26.90,18.19,0.31,banjir
31.10,26.90,18.19,0.00,banjir
31.20,26.90,18.51,0.32,banjir
31.20,26.90,19.48,0.97,surut
31.10,27.00,18.53,0.90,surut
31.00,26.90,18.51,0.00,banjir
30.90,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.70,26.90,17.24,1.20,surut
30.70,26.90,18.51,1.27,surut
30.60,26.90,17.87,0.60,surut
30.50,26.90,18.51,0.65,surut
30.40,26.90,18.51,0.00,banjir
30.30,26.90,18.51,0.00,banjir
30.30,26.90,18.51,0.00,banjir
30.30,26.90,18.51,0.00,banjir
30.40,26.90,18.51,0.00,banjir
30.70,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.90,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.90,26.90,18.51,0.00,banjir
31.00,26.90,18.53,0.02,banjir
31.00,26.90,18.51,0.00,banjir
30.80,26.90,18.51,0.00,banjir
30.70,26.90,18.84,0.32,banjir
30.50,26.90,18.19,0.60,surut
30.40,26.90,18.21,0.02,banjir
30.30,26.90,18.84,0.63,surut
30.20,26.90,18.21,0.60,surut
30.10,26.90,17.24,0.90,surut
30.10,26.90,17.56,0.32,banjir
30.20,26.90,18.19,0.63,surut
30.30,26.90,20.74,2.55,surut
30.40,26.90,19.16,1.50,surut
30.40,26.90,17.87,1.20,surut
30.50,26.90,18.51,0.65,surut
30.40,26.90,18.19,0.30,banjir
30.40,26.90,18.51,0.32,banjir
30.40,26.90,17.88,0.60,surut
